Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID
489809,20726,LUNCH BAG WOODLAND,10,12/02/09 12:46 PM,1.65,13457.0
489809,85162C,WHITE RETRODISC LAMPSHADE,24,12/02/09 12:46 PM,1.95,13457.0
489809,17129D,CLEAR COLOUR GLASS GEMS IN BAG,12,12/02/09 12:46 PM,0.85,13457.0
489809,21935,SUKI  SHOULDER BAG,10,12/02/09 12:46 PM,1.65,13457.0
489809,84050,PINK HEART SHAPE EGG FRYING PAN,6,12/02/09 12:46 PM,1.65,13457.0
489809,47579,TEA TIME BREAKFAST BASKET,6,12/02/09 12:46 PM,2.1,13457.0
489811,22109,FULL ENGLISH BREAKFAST PLATE,8,12/02/09 12:54 PM,3.75,16210.0
489811,22107,PIZZA PLATE IN BOX,8,12/02/09 12:54 PM,3.75,16210.0
489811,21625,VINTAGE UNION JACK APRON,3,12/02/09 12:54 PM,6.95,16210.0
489811,21622,VINTAGE UNION JACK CUSHION COVER,4,12/02/09 12:54 PM,4.95,16210.0
489811,21232,STRAWBERRY CERAMIC TRINKET BOX,72,12/02/09 12:54 PM,1.06,16210.0
489811,21231,SWEETHEART CERAMIC TRINKET BOX,72,12/02/09 12:54 PM,1.06,16210.0
489811,37494A,FAIRY CAKE CERAMIC BUTTER DISH,36,12/02/09 12:54 PM,2.55,16210.0
489811,22335,HEART DECORATION PAINTED ZINC ,288,12/02/09 12:54 PM,0.55,16210.0
489811,79323W, WHITE CHERRY LIGHTS,24,12/02/09 12:54 PM,5.45,16210.0
489815,35610B,BLACK CHRISTMAS FLOCK DROPLET ,8,12/02/09 01:10 PM,1.25,17909.0
489815,21821,GLITTER STAR GARLAND WITH BELLS ,6,12/02/09 01:10 PM,3.75,17909.0
489815,21820,GLITTER HEART GARLAND WITH BELLS ,6,12/02/09 01:10 PM,3.75,17909.0
489815,21034,REX CASH+CARRY JUMBO SHOPPER,1,12/02/09 01:10 PM,0.95,17909.0
489815,21821,GLITTER STAR GARLAND WITH BELLS ,6,12/02/09 01:10 PM,3.75,17909.0
489815,85164B,BLACK BAROQUE CUCKOO CLOCK,1,12/02/09 01:10 PM,12.75,17909.0
489815,85168B,BLACK BAROQUE CARRIAGE CLOCK,1,12/02/09 01:10 PM,9.95,17909.0
489815,85168A,WHITE BAROQUE CARRIAGE CLOCK,1,12/02/09 01:10 PM,9.95,17909.0
489815,21143,ANTIQUE GLASS HEART DECORATION ,11,12/02/09 01:10 PM,1.95,17909.0
489817,22215,CAKE STAND WHITE TWO TIER LACE,12,12/02/09 01:22 PM,7.65,16711.0
489817,22218,CAKE STAND LACE WHITE,24,12/02/09 01:22 PM,3.75,16711.0
489817,21146,ANTIQUE GLASS RIDGED HANGING BALL,96,12/02/09 01:22 PM,1.65,16711.0
489823,22271,FELTCRAFT DOLL ROSIE,6,12/02/09 01:32 PM,2.95,17606.0
489823,22272,FELTCRAFT DOLL MARIA,6,12/02/09 01:32 PM,2.95,17606.0
489823,47592A,CAROUSEL DES CHILD'S OVERALL,6,12/02/09 01:32 PM,2.1,17606.0
489823,47593B,SCOTTIES DESIGN BABY BIB,12,12/02/09 01:32 PM,1.25,17606.0
489823,22150, 3 STRIPEY MICE FELTCRAFT,6,12/02/09 01:32 PM,1.95,17606.0
489823,85053,FRENCH ENAMEL CANDLEHOLDER,6,12/02/09 01:32 PM,2.1,17606.0
489826,15056BL,EDWARDIAN PARASOL BLACK,1,12/02/09 01:39 PM,5.95,17867.0
489826,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,12/02/09 01:39 PM,1.45,17867.0
489826,21162,TOXIC AREA  DOOR HANGER ,1,12/02/09 01:39 PM,1.45,17867.0
489826,21993,FLORAL FOLK STATIONERY SET,2,12/02/09 01:39 PM,2.95,17867.0
489826,47503F,ASS FLORAL PRINT TORCH,2,12/02/09 01:39 PM,1.65,17867.0
489826,47503G,ASS FLORAL PRINT TAPE MEASURE,2,12/02/09 01:39 PM,1.25,17867.0
489826,22097,SWALLOW SQUARE TISSUE BOX,4,12/02/09 01:39 PM,1.25,17867.0
489826,84620,BLUE GINGHAM ROSE CUSHION COVER,1,12/02/09 01:39 PM,5.95,17867.0
489826,84619,BLUE GINGHAM ROSE QUILT ,1,12/02/09 01:39 PM,45.95,17867.0
489826,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,2,12/02/09 01:39 PM,4.25,17867.0
489829,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,72,12/02/09 01:53 PM,0.85,16525.0
489829,21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",48,12/02/09 01:53 PM,1.45,16525.0
489829,22189,CREAM HEART CARD HOLDER,36,12/02/09 01:53 PM,3.39,16525.0
489829,21768,WALL MOUNTED VINTAGE ORGANISER,1,12/02/09 01:53 PM,14.95,16525.0
489829,82482,WOODEN PICTURE FRAME WHITE FINISH,36,12/02/09 01:53 PM,2.1,16525.0
489829,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,24,12/02/09 01:53 PM,0.42,16525.0
489829,48129,DOOR MAT TOPIARY,10,12/02/09 01:53 PM,5.95,16525.0
489829,48187,DOOR MAT NEW ENGLAND,10,12/02/09 01:53 PM,5.95,16525.0
489831,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,480,12/02/09 01:58 PM,2.1,12435.0
489834,21217,RED SPOTTY ROUND CAKE TINS,24,12/02/09 02:09 PM,8.95,14106.0
489835,22083,PAPER CHAIN KIT RETRO SPOT,80,12/02/09 02:15 PM,2.55,15061.0
489835,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,200,12/02/09 02:15 PM,2.55,15061.0
489840,20747,PICCADILLY TEA SET,6,12/02/09 02:22 PM,14.95,14122.0
489861,21669,BLUE STRIPE CERAMIC DRAWER KNOB,8,12/02/09 02:50 PM,1.24,
489861,21670,BLUE SPOT CERAMIC DRAWER KNOB,8,12/02/09 02:50 PM,1.24,
489861,21695,SMALL SILVER FLOWER CANDLE POT,4,12/02/09 02:50 PM,2.95,
489861,22335,HEART DECORATION PAINTED ZINC ,6,12/02/09 02:50 PM,0.64,
489861,22336,DOVE DECORATION PAINTED ZINC ,6,12/02/09 02:50 PM,0.64,
489861,DOT,DOTCOM POSTAGE,1,12/02/09 02:50 PM,0.0,
489861,20685,RED SPOTTY COIR DOORMAT,1,12/02/09 02:50 PM,6.75,
489862,72598,SET/12 TAPER CANDLES,18,12/02/09 02:52 PM,0.85,17809.0
489862,79342B,BROWN FLOWER LIGHTS,36,12/02/09 02:52 PM,5.45,17809.0
489862,79323P,PINK CHERRY LIGHTS,72,12/02/09 02:52 PM,5.45,17809.0
489862,79323W, WHITE CHERRY LIGHTS,24,12/02/09 02:52 PM,5.45,17809.0
489864,22415,WHITE TISSUE REAM,1,12/02/09 02:56 PM,7.95,14987.0
489864,21733,RED HANGING HEART T-LIGHT HOLDER,32,12/02/09 02:56 PM,2.55,14987.0
489864,85123A,WHITE HANGING HEART T-LIGHT HOLDER,46,12/02/09 02:56 PM,2.55,14987.0
489870,85099B,JUMBO BAG RED WHITE SPOTTY ,30,12/02/09 03:16 PM,1.95,15523.0
489870,21989,PACK OF 20 SKULL PAPER NAPKINS,40,12/02/09 03:16 PM,0.85,15523.0
489870,84987,SET OF 36 TEATIME PAPER DOILIES,48,12/02/09 03:16 PM,1.45,15523.0
489871,37502,TEA TIME MUG IN GIFT BOX,96,12/02/09 03:17 PM,2.55,15523.0
489871,21217,RED SPOTTY ROUND CAKE TINS,12,12/02/09 03:17 PM,8.95,15523.0
489871,37449,CERAMIC CAKE STAND + HANGING CAKES,16,12/02/09 03:17 PM,8.5,15523.0
489871,47591C,BLUE FAIRY CAKE CHILD'S APRON,50,12/02/09 03:17 PM,1.65,15523.0
489871,47591D,PINK FAIRY CAKE CHILD'S APRON,100,12/02/09 03:17 PM,1.65,15523.0
489873,22348,TEA BAG PLATE RED SPOTTY ,12,12/02/09 03:29 PM,0.85,15615.0
489877,21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,12,12/02/09 03:44 PM,2.95,13089.0
489877,22297,HEART IVORY TRELLIS SMALL,24,12/02/09 03:44 PM,1.25,13089.0
489877,84949,SILVER HANGING T-LIGHT HOLDER,96,12/02/09 03:44 PM,1.45,13089.0
489877,79323W, WHITE CHERRY LIGHTS,30,12/02/09 03:44 PM,5.45,13089.0
489882,35751C,,12,12/02/09 04:22 PM,0.0,
489884,35751C,PURPLE CURRENT CANDLE RING,19,12/02/09 04:24 PM,0.19,13313.0
489890,22343,PARTY PIZZA DISH RED WHITE SPOT ,288,12/02/09 04:53 PM,0.85,14646.0
489890,22149,FELTCRAFT 6 FLOWER FRIENDS,160,12/02/09 04:53 PM,2.1,14646.0
489890,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,144,12/02/09 04:53 PM,2.75,14646.0
489891,20679,EDWARDIAN PARASOL RED,6,12/02/09 04:59 PM,5.95,15482.0
489891,15056N,EDWARDIAN PARASOL NATURAL,6,12/02/09 04:59 PM,5.95,15482.0
489891,15056BL,EDWARDIAN PARASOL BLACK,6,12/02/09 04:59 PM,5.95,15482.0
489891,85007,SET OF 3 VINTAGE TEA TIME BOXES,18,12/02/09 04:59 PM,1.65,15482.0
489891,72739B,WHITE CHOCOLATE SCENT CANDLE,36,12/02/09 04:59 PM,0.65,15482.0
489891,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,72,12/02/09 04:59 PM,0.29,15482.0
489892,85063,CREAM SWEETHEART MAGAZINE RACK,2,12/02/09 05:02 PM,16.95,
489892,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/02/09 05:02 PM,2.95,
489893,22314,OFFICE MUG WARMER CHOC+BLUE,8,12/02/09 05:06 PM,4.95,16156.0
489893,22311,OFFICE MUG WARMER BLACK+SILVER ,8,12/02/09 05:06 PM,4.95,16156.0
489893,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,12/02/09 05:06 PM,3.95,16156.0
489893,22084,PAPER CHAIN KIT EMPIRE,6,12/02/09 05:06 PM,2.95,16156.0
489893,22347,PIZZA SLICE DISH,12,12/02/09 05:06 PM,1.25,16156.0
489893,22109,FULL ENGLISH BREAKFAST PLATE,8,12/02/09 05:06 PM,3.75,16156.0
489893,85150,LADIES & GENTLEMEN METAL SIGN,12,12/02/09 05:06 PM,2.55,16156.0
489893,21181,PLEASE ONE PERSON  METAL SIGN,12,12/02/09 05:06 PM,2.1,16156.0
489893,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,12/02/09 05:06 PM,2.95,16156.0
489898,79323G,,954,12/03/09 09:40 AM,0.0,
489902,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2,12/03/09 09:52 AM,4.95,14838.0
489902,22121,NOEL WOODEN BLOCK LETTERS ,2,12/03/09 09:52 AM,5.95,14838.0
489902,22119, PEACE WOODEN BLOCK LETTERS,2,12/03/09 09:52 AM,6.95,14838.0
489902,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,12/03/09 09:52 AM,6.95,14838.0
489903,21166,,48,12/03/09 09:57 AM,0.0,
489906,21591,COSY HOUR CIGAR BOX MATCHES ,24,12/03/09 10:16 AM,1.25,14483.0
489906,21593,SWALLOW CIGAR BOX MATCHES ,24,12/03/09 10:16 AM,1.25,14483.0
489906,21592,RETRO SPOT  CIGAR BOX MATCHES ,24,12/03/09 10:16 AM,1.25,14483.0
489906,21590,KINGS CHOICE CIGAR BOX MATCHES ,24,12/03/09 10:16 AM,1.25,14483.0
489908,20703,BLUE PADDED SOFT MOBILE,3,12/03/09 10:20 AM,4.25,16301.0
489908,84509B,FAIRY CAKE PLACEMATS,4,12/03/09 10:20 AM,3.75,16301.0
489908,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,12/03/09 10:20 AM,4.25,16301.0
489908,22059,CERAMIC STRWBERRY DESIGN MUG,12,12/03/09 10:20 AM,1.49,16301.0
489908,21231,SWEETHEART CERAMIC TRINKET BOX,12,12/03/09 10:20 AM,1.25,16301.0
489908,22112,CHOCOLATE HOT WATER BOTTLE,6,12/03/09 10:20 AM,4.95,16301.0
489910,85112,S/3 TEAR DROP CUT GLASS DECORATION,288,12/03/09 10:23 AM,0.5,15482.0
489913,22283,6 EGG HOUSE PAINTED WOOD,2,12/03/09 10:28 AM,7.95,13931.0
489913,22179,SET 10 LIGHTS NIGHT OWL,6,12/03/09 10:28 AM,6.75,13931.0
489913,22232,3 PIECE JIGSAW TOADSTOOLS,8,12/03/09 10:28 AM,1.65,13931.0
489915,22296,HEART IVORY TRELLIS LARGE,24,12/03/09 10:37 AM,1.65,17035.0
489915,84836,ZINC METAL HEART DECORATION,12,12/03/09 10:37 AM,1.25,17035.0
489916,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,48,12/03/09 10:37 AM,2.55,15194.0
489916,22149,FELTCRAFT 6 FLOWER FRIENDS,6,12/03/09 10:37 AM,2.1,15194.0
489916,79164,BLACK WINE GLASS,48,12/03/09 10:37 AM,1.45,15194.0
489916,22083,PAPER CHAIN KIT RETRO SPOT,12,12/03/09 10:37 AM,2.95,15194.0
489916,16156N,"WRAP, FRIENDSHIP ON GREEN",25,12/03/09 10:37 AM,0.42,15194.0
489916,16169M,WRAP DAISY CARPET ,25,12/03/09 10:37 AM,0.42,15194.0
489916,22297,HEART IVORY TRELLIS SMALL,24,12/03/09 10:37 AM,1.25,15194.0
489916,22296,HEART IVORY TRELLIS LARGE,12,12/03/09 10:37 AM,1.65,15194.0
489916,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,12/03/09 10:37 AM,2.1,15194.0
489932,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/03/09 10:49 AM,2.95,14347.0
489932,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,12/03/09 10:49 AM,2.55,14347.0
489932,21629,SQUARE FLOOR CUSHION VINTAGE PINK ,2,12/03/09 10:49 AM,7.95,14347.0
489932,20724,RED SPOTTY CHARLOTTE BAG,10,12/03/09 10:49 AM,0.85,14347.0
489932,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,12/03/09 10:49 AM,1.25,14347.0
489932,21790,VINTAGE SNAP CARDS,12,12/03/09 10:49 AM,0.85,14347.0
489935,84884A,ANT WHITE WIRE HEART SPIRAL,30,12/03/09 10:51 AM,3.39,12934.0
489935,21769,VINTAGE POST OFFICE CABINET,1,12/03/09 10:51 AM,79.95,12934.0
489994,22084,PAPER CHAIN KIT EMPIRE,40,12/03/09 11:09 AM,2.55,15291.0
489994,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,12/03/09 11:09 AM,2.55,15291.0
489994,22121,NOEL WOODEN BLOCK LETTERS ,12,12/03/09 11:09 AM,5.45,15291.0
489994,20685,RED SPOTTY COIR DOORMAT,10,12/03/09 11:09 AM,5.95,15291.0
489996,21479,WHITE SKULL HOT WATER BOTTLE ,3,12/03/09 11:10 AM,3.75,17209.0
489996,21484,CHICK GREY HOT WATER BOTTLE,3,12/03/09 11:10 AM,3.45,17209.0
489996,21481,FAWN BLUE HOT WATER BOTTLE,3,12/03/09 11:10 AM,2.95,17209.0
489996,20748,KENSINGTON COFFEE SET,1,12/03/09 11:10 AM,12.75,17209.0
489996,21666, RIDGED GLASS T-LIGHT HOLDER,504,12/03/09 11:10 AM,0.55,17209.0
489999,22121,NOEL WOODEN BLOCK LETTERS ,3,12/03/09 11:25 AM,5.95,17314.0
489999,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,12/03/09 11:25 AM,0.85,17314.0
489999,21651,HANGING GLASS ETCHED TEALIGHT,12,12/03/09 11:25 AM,1.65,17314.0
489999,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12/03/09 11:25 AM,0.95,17314.0
489999,22178,VICTORIAN GLASS HANGING T-LIGHT,12,12/03/09 11:25 AM,1.25,17314.0
489999,85008,SET OF 3 CONEY ISLAND OVAL BOXES,9,12/03/09 11:25 AM,4.95,17314.0
489999,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,12,12/03/09 11:25 AM,2.95,17314.0
490001,84270,ASSTD DESIGN BUBBLE GUM RING,30,12/03/09 11:45 AM,0.21,15965.0
490001,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,12/03/09 11:45 AM,2.55,15965.0
490004,79323P,PINK CHERRY LIGHTS,24,12/03/09 11:53 AM,5.45,14051.0
490004,79323LP,LIGHT PINK CHERRY LIGHTS,24,12/03/09 11:53 AM,5.45,14051.0
490004,22111,SCOTTIE DOG HOT WATER BOTTLE,24,12/03/09 11:53 AM,4.25,14051.0
490004,21877,HOME SWEET HOME MUG,36,12/03/09 11:53 AM,1.25,14051.0
490004,22112,CHOCOLATE HOT WATER BOTTLE,24,12/03/09 11:53 AM,4.25,14051.0
490004,21523,FANCY FONT HOME SWEET HOME DOORMAT,20,12/03/09 11:53 AM,5.95,14051.0
490004,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,12/03/09 11:53 AM,3.39,14051.0
490004,22125,UNION JACK HOT WATER BOTTLE ,24,12/03/09 11:53 AM,4.95,14051.0
490004,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,12/03/09 11:53 AM,3.45,14051.0
490010,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,480,12/03/09 12:15 PM,2.1,15061.0
490015,21982,,467,12/03/09 12:29 PM,0.0,
490018,21981,PACK OF 12 WOODLAND TISSUES ,4320,12/03/09 12:31 PM,0.25,17940.0
490018,21967,PACK OF 12 SKULL TISSUES,5184,12/03/09 12:31 PM,0.25,17940.0
490018,21984,PACK OF 12 PINK PAISLEY TISSUES ,4008,12/03/09 12:31 PM,0.25,17940.0
490018,21980,PACK OF 12 RED SPOTTY TISSUES ,4008,12/03/09 12:31 PM,0.25,17940.0
490021,22348,TEA BAG PLATE RED SPOTTY ,12,12/03/09 12:36 PM,0.85,17581.0
490020,22349,"DOG BOWL , CHASING BALL DESIGN",4,12/03/09 12:36 PM,3.75,17581.0
490020,22350,CAT BOWL ,4,12/03/09 12:36 PM,2.55,17581.0
490020,22149,FELTCRAFT 6 FLOWER FRIENDS,6,12/03/09 12:36 PM,2.1,17581.0
490022,22090,PAPER BUNTING RETRO SPOTS,6,12/03/09 12:37 PM,2.95,17581.0
490022,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,12/03/09 12:37 PM,0.85,17581.0
490022,22088,PAPER BUNTING COLOURED LACE,6,12/03/09 12:37 PM,2.95,17581.0
490023,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,30,12/03/09 12:38 PM,2.55,16168.0
490023,21671,RED SPOT CERAMIC DRAWER KNOB,12,12/03/09 12:38 PM,1.25,16168.0
490023,22163,HEART STRING MEMO HOLDER HANGING,6,12/03/09 12:38 PM,2.95,16168.0
490023,21769,VINTAGE POST OFFICE CABINET,1,12/03/09 12:38 PM,79.95,16168.0
490030,21837,CROSS STITCH ALPHABET CUSHION COVER,6,12/03/09 12:44 PM,5.95,
490030,84415B,BLUE FLOCK CUSHION COVER ,6,12/03/09 12:44 PM,3.75,
490046,84519B,CARROT CHARLIE+LOLA COASTER SET,6,12/03/09 01:02 PM,2.95,13416.0
490046,84519A,TOMATO CHARLIE+LOLA COASTER SET,12,12/03/09 01:02 PM,2.95,13416.0
490046,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,12/03/09 01:02 PM,2.95,13416.0
490046,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,12/03/09 01:02 PM,2.95,13416.0
490046,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,12/03/09 01:02 PM,3.75,13416.0
490046,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,12/03/09 01:02 PM,3.95,13416.0
490046,21488,RED WHITE SCARF  HOT WATER BOTTLE,12,12/03/09 01:02 PM,3.95,13416.0
490049,22090,PAPER BUNTING RETRO SPOTS,40,12/03/09 01:04 PM,2.55,15794.0
490050,21955,UNION JACK GUNS & ROSES  DOORMAT,2,12/03/09 01:05 PM,6.75,17913.0
490054,21217,RED SPOTTY ROUND CAKE TINS,6,12/03/09 01:22 PM,9.95,17017.0
490054,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,12/03/09 01:22 PM,0.85,17017.0
490054,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,12/03/09 01:22 PM,0.55,17017.0
490054,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,24,12/03/09 01:22 PM,1.45,17017.0
490054,21491,SET OF THREE VINTAGE GIFT WRAPS,48,12/03/09 01:22 PM,1.65,17017.0
490054,21493, VINTAGE DESIGN GIFT TAGS,48,12/03/09 01:22 PM,0.85,17017.0
490054,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,24,12/03/09 01:22 PM,1.65,17017.0
490058,21624,VINTAGE UNION JACK DOORSTOP,3,12/03/09 01:26 PM,5.95,17465.0
490058,22294,HEART FILIGREE DOVE  SMALL,24,12/03/09 01:26 PM,1.25,17465.0
490059,15056BL,EDWARDIAN PARASOL BLACK,600,12/03/09 01:30 PM,3.0,18102.0
490059,20679,EDWARDIAN PARASOL RED,600,12/03/09 01:30 PM,3.0,18102.0
490059,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,576,12/03/09 01:30 PM,3.0,18102.0
490059,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,576,12/03/09 01:30 PM,3.0,18102.0
490059,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,576,12/03/09 01:30 PM,3.0,18102.0
490059,85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,192,12/03/09 01:30 PM,3.0,18102.0
490059,15059A,ENGLISH ROSE EDWARDIAN PARASOL,505,12/03/09 01:30 PM,3.0,18102.0
490059,15056P,EDWARDIAN PARASOL PINK,600,12/03/09 01:30 PM,3.0,18102.0
490059,15056N,EDWARDIAN PARASOL NATURAL,600,12/03/09 01:30 PM,3.0,18102.0
490061,84912B,GREEN ROSE WASHBAG,600,12/03/09 01:42 PM,2.0,18102.0
490061,84912A,PINK ROSE WASHBAG,600,12/03/09 01:42 PM,2.0,18102.0
490061,84922,PINK BUTTERFLY WASHBAG,300,12/03/09 01:42 PM,2.0,18102.0
490061,21000,ROSE DU SUD COSMETICS BAG,500,12/03/09 01:42 PM,2.0,18102.0
490062,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,12/03/09 01:46 PM,2.95,13485.0
490062,21493, VINTAGE DESIGN GIFT TAGS,12,12/03/09 01:46 PM,0.85,13485.0
490062,21491,SET OF THREE VINTAGE GIFT WRAPS,12,12/03/09 01:46 PM,1.95,13485.0
490062,21463,MIRRORED DISCO BALL ,4,12/03/09 01:46 PM,5.95,13485.0
490062,21464,DISCO BALL ROTATOR BATTERY OPERATED,4,12/03/09 01:46 PM,4.25,13485.0
490062,21591,COSY HOUR CIGAR BOX MATCHES ,24,12/03/09 01:46 PM,1.25,13485.0
490062,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,12/03/09 01:46 PM,0.85,13485.0
490062,21205,MULTICOLOUR 3D BALLS GARLAND,6,12/03/09 01:46 PM,2.55,13485.0
490065,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,600,12/03/09 01:58 PM,2.1,15061.0
490066,82494L,WOODEN FRAME ANTIQUE WHITE ,6,12/03/09 02:00 PM,2.95,15953.0
490066,21385,IVORY HANGING DECORATION  HEART,48,12/03/09 02:00 PM,0.85,15953.0
490066,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,24,12/03/09 02:00 PM,0.42,15953.0
490066,82482,WOODEN PICTURE FRAME WHITE FINISH,6,12/03/09 02:00 PM,2.55,15953.0
490066,84836,ZINC METAL HEART DECORATION,24,12/03/09 02:00 PM,1.25,15953.0
490066,84879,ASSORTED COLOUR BIRD ORNAMENT,8,12/03/09 02:00 PM,1.69,15953.0
490066,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,12/03/09 02:00 PM,2.55,15953.0
490068,22350,CAT BOWL ,12,12/03/09 02:06 PM,2.55,13085.0
490068,22349,"DOG BOWL , CHASING BALL DESIGN",12,12/03/09 02:06 PM,3.75,13085.0
490068,22201,FRYING PAN BLUE POLKADOT ,4,12/03/09 02:06 PM,4.25,13085.0
490068,22200,FRYING PAN PINK POLKADOT ,4,12/03/09 02:06 PM,4.25,13085.0
490068,22204,MILK PAN BLUE RETROSPOT,4,12/03/09 02:06 PM,3.75,13085.0
490068,22202,MILK PAN PINK RETROSPOT,8,12/03/09 02:06 PM,3.75,13085.0
490068,22195,HEART MEASURING SPOONS LARGE,24,12/03/09 02:06 PM,1.65,13085.0
490068,21955,UNION JACK GUNS & ROSES  DOORMAT,10,12/03/09 02:06 PM,5.95,13085.0
490068,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,12,12/03/09 02:06 PM,2.55,13085.0
490069,22041,"RECORD FRAME 7"" SINGLE SIZE ",12,12/03/09 02:07 PM,2.55,13085.0
490069,21232,STRAWBERRY CERAMIC TRINKET BOX,12,12/03/09 02:07 PM,1.25,13085.0
490069,22064,PINK DOUGHNUT TRINKET POT ,12,12/03/09 02:07 PM,1.65,13085.0
490069,22179,SET 10 LIGHTS NIGHT OWL,12,12/03/09 02:07 PM,6.75,13085.0
490069,21871,SAVE THE PLANET MUG,12,12/03/09 02:07 PM,1.25,13085.0
490070,22112,CHOCOLATE HOT WATER BOTTLE,48,12/03/09 02:07 PM,4.25,14967.0
490070,85114B,IVORY ENCHANTED FOREST PLACEMAT,1,12/03/09 02:07 PM,1.65,14967.0
490070,20621,ECONOMY PASSPORT COVER ,1,12/03/09 02:07 PM,2.1,14967.0
490070,21166,COOK WITH WINE METAL SIGN ,12,12/03/09 02:07 PM,1.95,14967.0
490070,22196,SMALL HEART MEASURING SPOONS,6,12/03/09 02:07 PM,0.85,14967.0
490075,35004B,SET OF 3 BLACK FLYING DUCKS,12,12/03/09 02:42 PM,4.65,18229.0
490075,35004C,SET OF 3 COLOURED  FLYING DUCKS,36,12/03/09 02:42 PM,4.65,18229.0
490075,35004P,SET OF 3 PINK FLYING DUCKS,12,12/03/09 02:42 PM,4.65,18229.0
490075,79321,CHILLI LIGHTS,24,12/03/09 02:42 PM,4.25,18229.0
490077,20711,JUMBO BAG TOYS ,6,12/03/09 03:09 PM,1.95,17293.0
490077,85099B,JUMBO BAG RED WHITE SPOTTY ,12,12/03/09 03:09 PM,1.95,17293.0
490077,85099F,JUMBO BAG STRAWBERRY,12,12/03/09 03:09 PM,1.95,17293.0
490077,21931,JUMBO STORAGE BAG SUKI,6,12/03/09 03:09 PM,1.95,17293.0
490077,21034,REX CASH+CARRY JUMBO SHOPPER,5,12/03/09 03:09 PM,0.95,17293.0
490077,84879,ASSORTED COLOUR BIRD ORNAMENT,24,12/03/09 03:09 PM,1.69,17293.0
490079,22334,DINOSAUR PARTY BAG + STICKER SET,4,12/03/09 03:15 PM,1.65,15550.0
490079,21329,DINOSAURS  WRITING SET ,6,12/03/09 03:15 PM,1.65,15550.0
490079,37441,ASSORTED WHITE EMBOSSED CHINA MUGS,6,12/03/09 03:15 PM,2.1,15550.0
490079,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,6,12/03/09 03:15 PM,2.55,15550.0
490079,85231B,CINAMMON SET OF 9 T-LIGHTS,12,12/03/09 03:15 PM,0.85,15550.0
490079,85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,12,12/03/09 03:15 PM,1.95,15550.0
490079,85033S,SET/6 SILVER REINDEER T-LIGHTS,24,12/03/09 03:15 PM,1.95,15550.0
490079,20828,GLITTER BUTTERFLY CLIPS,6,12/03/09 03:15 PM,2.55,15550.0
